'frequency','sig_1.db','sig_1.deg','sig_2.db','sig_2.deg','sig_3.db','sig_3.deg','sig_4.db','sig_4.deg'
1.21362379834,0,0,-6.39664368502e-006,-0.0695354874226,-6.39512850269e-006,-0.0704092965575,108.370791785,-0.11169677607
1.23052400436,0,0,-6.57603570675e-006,-0.070503796454,-6.5744780332e-006,-0.0713897737372,108.370791599,-0.113252198565
1.24765955263,0,0,-6.76045872218e-006,-0.0714855895422,-6.75885736838e-006,-0.0723839044201,108.370791407,-0.114829280792
1.2650337204,0,0,-6.95005382538e-006,-0.0724810544564,-6.94840755603e-006,-0.0733918787351,108.37079121,-0.116428323869
1.28264983053,0,0,-7.14496606227e-006,-0.0734903815806,-7.1432736276e-006,-0.0744138894586,108.370791007,-0.118049638201
1.30051125217,0,3.25688799382e-012,-7.34534455211e-006,-0.0745137639465,-7.34360464834e-006,-0.0754501320481,108.370790799,-0.119693524636
1.31862140139,0,0,-7.55134259358e-006,-0.0755513972869,-7.54955389862e-006,-0.076500804696,108.370790584,-0.121360303007
1.33698374182,0,0,-7.76311778245e-006,-0.0766034800406,-7.76127892887e-006,-0.0775661083349,108.370790364,-0.123050293121
1.35560178533,0,0,-7.98083214076e-006,-0.0776702134227,-7.97894171196e-006,-0.0786462467083,108.370790138,-0.124763819566
1.37447909268,0,3.25688799382e-012,-8.20465222969e-006,-0.0787518014437,-8.20270878882e-006,-0.0797414263906,108.370789905,-0.126501202911
1.39361927422,0,0,-8.43474928068e-006,-0.0798484509679,-8.43275133399e-006,-0.0808518568455,108.370789665,-0.128262786562
1.4130259906,0,0,-8.6712993266e-006,-0.0809603717207,-8.66924535141e-006,-0.0819777504341,108.370789419,-0.130048892521
1.43270295341,0,0,-8.91448334446e-006,-0.0820877763609,-8.91237176698e-006,-0.0831193224874,108.370789166,-0.131859878457
1.45265392595,0,-3.25688799382e-012,-9.16448737886e-006,-0.0832308805085,-9.16231658286e-006,-0.0842767913353,108.370788906,-0.13369607704
1.47288272391,0,0,-9.4215026924e-006,-0.084389902773,-9.41927102021e-006,-0.0854503783343,108.370788639,-0.13555784759
1.49339321612,0,0,-9.68572591713e-006,-0.0855650648277,-9.6834316532e-006,-0.0866403079434,108.370788364,-0.137445546229
1.5141893253,0,0,-9.95735919336e-006,-0.0867565914195,-9.9550005826e-006,-0.0878468077338,108.370788082,-0.13935953037
1.53527502878,0,0,-1.02366103365e-005,-0.087964710428,-1.02341855766e-005,-0.0890701084489,108.370787791,-0.141300163195
1.55665435927,0,0,-1.05236929818e-005,-0.0891896529063,-1.05212002261e-005,-0.0903104440451,108.370787493,-0.143267825296
1.57833140565,0,0,-1.08188267646e-005,-0.0904316531245,-1.08162640911e-005,-0.0915680517368,108.370787186,-0.145262886985
1.60031031374,0,0,-1.11222374746e-005,-0.0916909486152,-1.1119602942e-005,-0.0928431720413,108.37078687,-0.147285728409
1.62259528708,0,0,-1.14341572342e-005,-0.0929677802184,-1.14314488128e-005,-0.0941360488253,108.370786545,-0.14933673934
1.64519058775,0,0,-1.17548246762e-005,-0.0942623921278,-1.17520403003e-005,-0.0954469293512,108.370786212,-0.151416311625
1.6681005372,0,0,-1.20844851269e-005,-0.0955750319374,-1.20816226673e-005,-0.0967760643244,108.370785869,-0.153524842992
1.69132951703,0,0,-1.24233907891e-005,-0.0969059506889,-1.24204480529e-005,-0.0981237079413,108.370785516,-0.155662737297
1.71488196987,0,0,-1.27718009431e-005,-0.0982554029196,-1.27687756737e-005,-0.0994901179381,108.370785154,-0.157830400925
1.73876240022,0,0,-1.31299821382e-005,-0.0996236467113,-1.3126872025e-005,-0.10087555564,108.370784781,-0.160028253618
1.76297537529,0,0,-1.34982083974e-005,-0.101010943739,-1.34950110615e-005,-0.10228028601,108.370784398,-0.162256707295
1.7875255259,0,0,-1.38767614295e-005,-0.102417559323,-1.38734744273e-005,-0.103704577702,108.370784005,-0.164516197769
1.81241754737,0,0,-1.42659308489e-005,-0.103843762476,-1.42625516606e-005,-0.10514870311,108.3707836,-0.16680714669
1.83765620039,0,0,-1.46660143802e-005,-0.105289825958,-1.4662540428e-005,-0.106612938422,108.370783184,-0.169130002648
1.86324631193,0,0,-1.50773181116e-005,-0.106756026326,-1.50737467379e-005,-0.108097563671,108.370782756,-0.171485204046
1.88919277621,0,0,-1.55001567044e-005,-0.108242643989,-1.54964851657e-005,-0.109602862788,108.370782316,-0.173873199551
1.91550055557,0,0,-1.59348536484e-005,-0.10974996326,-1.59310791432e-005,-0.11112912366,108.370781864,-0.176294451175
1.94217468149,0,0,-1.63817415077e-005,-0.111278272411,-1.63778611508e-005,-0.112676638182,108.370781399,-0.178749421221
1.96922025548,0,0,-1.68411621689e-005,-0.112827863728,-1.68371729872e-005,-0.114245702313,108.370780921,-0.181238576095
1.99664245011,0,0,-1.7313467108e-005,-0.114399033568,-1.73093660504e-005,-0.115836616132,108.37078043,-0.183762392479
2.02444650998,0,0,-1.77990176603e-005,-0.115992082412,-1.77948015898e-005,-0.117449683899,108.370779925,-0.186321354267
2.05263775271,0,0,-1.82981852907e-005,-0.117607314927,-1.82938509768e-005,-0.119085214109,108.370779406,-0.188915949702
2.08122156999,0,0,-1.88113518837e-005,-0.119245040023,-1.88068960197e-005,-0.120743519553,108.370778872,-0.191546677362
2.11020342857,0,-3.25688799382e-012,-1.9338910032e-005,-0.120905570912,-1.93343292089e-005,-0.122424917381,108.370778323,-0.194214037589
2.13958887134,0,-3.25688799382e-012,-1.9881263342e-005,-0.12258922516,-1.98765540477e-005,-0.124129729148,108.370777759,-0.196918541262
2.16938351839,0,0,-2.04388267348e-005,-0.12429632476,-2.04339853617e-005,-0.125858280894,108.370777179,-0.199660707047
2.19959306803,0,0,-2.10120267671e-005,-0.126027196196,-2.10070496219e-005,-0.127610903205,108.370776583,-0.20244105858
2.23022329797,0,-3.25688799382e-012,-2.16013019635e-005,-0.12778217049,-2.1596185237e-005,-0.129387931265,108.37077597,-0.205260127534
2.26128006634,0,0,-2.22071031417e-005,-0.129561583266,-2.22018429177e-005,-0.131189704914,108.37077534,-0.20811845368
2.29276931287,0,0,-2.28298937623e-005,-0.131365774837,-2.28244860176e-005,-0.133016568743,108.370774692,-0.211016579587
2.32469705999,0,0,-2.3470150287e-005,-0.133195090246,-2.34645908865e-005,-0.134868872129,108.370774026,-0.213955066882
2.357069414,0,0,-2.41283625348e-005,-0.135049879339,-2.41226472191e-005,-0.136746969318,108.370773341,-0.216934469696
2.38989256623,0,0,-2.48050340666e-005,-0.136930496838,-2.47991584643e-005,-0.138651219487,108.370772637,-0.219955363889
2.42317279424,0,0,-2.55006825575e-005,-0.138837302401,-2.54946421777e-005,-0.140581986814,108.370771914,-0.22301832606
2.45691646298,0,-1.62844399691e-012,-2.62158402107e-005,-0.140770660696,-2.6209630438e-005,-0.14253964055,108.37077117,-0.226123939239
2.49113002607,0,1.62844399691e-012,-2.69510541437e-005,-0.142730941461,-2.69446702105e-005,-0.14452455508,108.370770405,-0.229272797928
2.52582002696,0,0,-2.7706886826e-005,-0.144718519598,-2.77003238613e-005,-0.146537110018,108.370769619,-0.232465507997
2.56099310026,0,0,-2.84839164956e-005,-0.146733775214,-2.84771694705e-005,-0.148577690247,108.370768811,-0.235702674852
2.59665597293,0,0,-2.92827376113e-005,-0.148777093715,-2.92758013665e-005,-0.150646686016,108.37076798,-0.23898492273
2.63281546565,0,-1.62844399691e-012,-3.01039612957e-005,-0.150848865873,-3.00968305362e-005,-0.152744493009,108.370767126,-0.24231287582
2.66947849403,0,0,-3.09482158179e-005,-0.152949487898,-3.09408850747e-005,-0.154871512414,108.370766247,-0.245687170328
2.70665207003,0,1.62844399691e-012,-3.18161470596e-005,-0.15507936152,-3.18086107222e-005,-0.157028151012,108.370765345,-0.249108454352
2.74434330323,0,0,-3.27084190191e-005,-0.157238894067,-3.27006713343e-005,-0.159214821246,108.370764416,-0.252577381258
2.78255940221,0,0,-3.36257143173e-005,-0.159428498526,-3.36177493495e-005,-0.161431941297,108.370763462,-0.256094612172
2.82130767594,0,0,-3.45687347138e-005,-0.161648593645,-3.45605463655e-005,-0.163679935172,108.370762481,-0.259660822792
2.86059553518,0,0,-3.55382016505e-005,-0.163899603997,-3.55297836718e-005,-0.165959232783,108.370761473,-0.263276692456
2.90043049386,0,0,-3.65348568019e-005,-0.166181960069,-3.65262027365e-005,-0.168270270025,108.370760436,-0.266942915228
2.94082017059,0,0,-3.75594626434e-005,-0.168496098341,-3.75505658701e-005,-0.170613488865,108.37075937,-0.270660191378
2.98177229002,0,0,-3.86128030275e-005,-0.17084246137,-3.86036567506e-005,-0.17298933742,108.370758275,-0.274429229893
3.02329468441,0,0,-3.96956837951e-005,-0.173221497876,-3.96862810125e-005,-0.17539827005,108.370757148,-0.278250754633
3.06539529506,0,0,-4.0808933383e-005,-0.175633662825,-4.07992669056e-005,-0.177840747438,108.37075599,-0.282125496332
3.10808217387,0,0,-4.19534034568e-005,-0.178079417518,-4.19434658821e-005,-0.180317236684,108.3707548,-0.286054192876
3.15136348487,0,1.62844399691e-012,-4.31299695768e-005,-0.180559229678,-4.31197533117e-005,-0.182828211388,108.370753576,-0.290037597472
3.19524750576,0,1.62844399691e-012,-4.43395318437e-005,-0.183073573543,-4.43290290663e-005,-0.185374151749,108.370752318,-0.294076472733
3.23974262953,0,0,-4.55830156091e-005,-0.185622929954,-4.55722182767e-005,-0.187955544649,108.370751025,-0.298171589036
3.28485736603,0,1.62844399691e-012,-4.68613721738e-005,-0.188207786438,-4.68502720346e-005,-0.190572883743,108.370749695,-0.302323730501
3.33060034362,0,0,-4.81755795129e-005,-0.190828637322,-4.81641680738e-005,-0.193226669571,108.370748328,-0.306533693048
3.37698031083,0,0,-4.95266430303e-005,-0.193485983807,-4.9514911563e-005,-0.195917409632,108.370746922,-0.310802279194
3.42400613797,0,0,-5.09155963232e-005,-0.196180334074,-5.09035358495e-005,-0.198645618495,108.370745478,-0.315130307368
3.47168681893,0,0,-5.23435019766e-005,-0.198912203381,-5.23311032698e-005,-0.201411817893,108.370743992,-0.319518603058
3.5200314728,0,0,-5.38114523711e-005,-0.201682114158,-5.3798705937e-005,-0.204216536821,108.370742465,-0.323968007871
3.56904934568,0,-1.62844399691e-012,-5.53205705252e-005,-0.204490596111,-5.53074666307e-005,-0.207060311642,108.370740896,-0.328479370957
3.61874981241,0,0,-5.68720109474e-005,-0.207338186313,-5.68585395613e-005,-0.20994368618,108.370739282,-0.333053554474
3.6691423784,0,0,-5.8466960522e-005,-0.210225429324,-5.84531113305e-005,-0.212867211839,108.370737623,-0.337691435404
3.72023668141,0,0,-6.0106639419e-005,-0.213152877282,-6.00924018268e-005,-0.215831447694,108.370735917,-0.342393898967
3.77204249342,0,0,-6.17923020263e-005,-0.216121090008,-6.17776651487e-005,-0.218836960606,108.370734164,-0.347161845607
3.82456972247,0,0,-6.35252379079e-005,-0.219130635123,-6.3510190543e-005,-0.221884325325,108.370732361,-0.351996187744
3.87782841459,0,0,-6.53067727928e-005,-0.222182088145,-6.52913034348e-005,-0.224974124606,108.370730508,-0.356897846939
3.93182875571,0,0,-6.71382695813e-005,-0.225276032607,-6.71223663793e-005,-0.228106949313,108.370728603,-0.3618677636
3.98658107358,0,0,-6.90211294031e-005,-0.228413060165,-6.90047802042e-005,-0.23128339854,108.370726645,-0.366906886101
4.0420958398,0,0,-7.09567926739e-005,-0.231593770712,-7.09399849598e-005,-0.234504079719,108.370724631,-0.372016180402
4.09838367176,0,0,-7.29467402029e-005,-0.234818772492,-7.29294611312e-005,-0.237769608739,108.370722561,-0.377196621048
4.15545533472,0,0,-7.49924943259e-005,-0.238088682218,-7.49747306637e-005,-0.241080610062,108.370720433,-0.382449200464
4.21332174385,0,0,-7.70956200715e-005,-0.241404125185,-7.707735823e-005,-0.244437716844,108.370718246,-0.387774923177
4.27199396631,0,0,-7.92577263521e-005,-0.244765735396,-7.92389523635e-005,-0.247841571055,108.370715997,-0.393174806138
4.33148322338,0,0,-8.14804672012e-005,-0.248174155679,-8.14611667051e-005,-0.251292823603,108.370713685,-0.398649883246
4.3918008926,0,0,-8.37655430388e-005,-0.25163003781,-8.37457012612e-005,-0.254792134456,108.370711308,-0.404201201246
4.45295850994,0,0,-8.61147019612e-005,-0.255134042638,-8.60943037259e-005,-0.258340172769,108.370708864,-0.409829821458
4.51496777204,0,0,-8.85297410928e-005,-0.258686840213,-8.85087707934e-005,-0.261937617013,108.370706352,-0.41553681999
4.57784053838,0,0,-9.10125079482e-005,-0.262289109912,-9.09909495434e-005,-0.265585155103,108.37070377,-0.42132329067
4.64158883361,0,0,-9.35649018564e-005,-0.265941540566,-9.35427388556e-005,-0.269283484531,108.370701115,-0.427190337222
4.70622484984,0,0,-9.61888754043e-005,-0.2696448306,-9.61660908433e-005,-0.273033312496,108.370698385,-0.433139081614
4.77176094894,0,0,-9.8886435935e-005,-0.273399688156,-9.88630123856e-005,-0.276835356043,108.370695579,-0.439170664142
4.83820966493,0,0,-0.000101659647079,-0.277206831235,-0.000101635566632,-0.280690342199,108.370692695,-0.445286234716
4.90558370637,0,0,-0.000104510630343,-0.281066987835,-0.000104485874556,-0.284599008109,108.370689729,-0.451486965905
4.97389595879,0,0,-0.000107441566718,-0.284980896083,-0.000107416116661,-0.288562101179,108.370686681,-0.457774041781
5.04315948717,0,0,-0.000110454698354,-0.288949304383,-0.000110428534561,-0.292580379219,108.370683546,-0.46414866453
5.11338753841,0,0,-0.000113552330283,-0.292972971555,-0.000113525432727,-0.296654610588,108.370680324,-0.47061205458
5.18459354389,0,0,-0.000116736832165,-0.297052666982,-0.000116709180279,-0.30078557434,108.370677012,-0.477165446149
5.25679112202,0,-8.14221998455e-013,-0.000120010640115,-0.301189170756,-0.000119982212747,-0.30497406037,108.370673606,-0.483810094631
5.32999408084,0,0,-0.000123376258557,-0.305383273823,-0.000123347033949,-0.309220869567,108.370670106,-0.49054726864
5.40421642071,0,0,-0.000126836262151,-0.309635778144,-0.000126806217943,-0.313526813973,108.370666507,-0.497378256204
5.4794723369,0,0,-0.000130393297743,-0.313947496837,-0.000130362410952,-0.317892716927,108.370662807,-0.504304366053
5.5557762224,0,8.14221998455e-013,-0.000134050086408,-0.318319254339,-0.000134018333409,-0.322319413227,108.370659003,-0.511326920056
5.6331426706,0,0,-0.000137809425525,-0.322751886563,-0.000137776782016,-0.326807749294,108.370655092,-0.51844726252
5.71158647813,0,0,-0.000141674190905,-0.327246241052,-0.000141640631916,-0.331358583324,108.370651072,-0.525666754882
5.79112264764,0,0,-0.000145647339011,-0.331803177147,-0.000145612838879,-0.335972785461,108.37064694,-0.53298677821
5.87176639073,0,0,-0.000149731909202,-0.336423566148,-0.000149696441517,-0.340651237958,108.370642691,-0.54040873039
5.95353313081,0,0,-0.000153931026063,-0.341108291481,-0.000153894563694,-0.345394835344,108.370638323,-0.547934032711
6.03643850608,0,0,-0.000158247901801,-0.345858248867,-0.000158210416859,-0.350204484601,108.370633833,-0.555564122878
6.12049837248,0,0,-0.000162685838688,-0.350674346491,-0.000162647302488,-0.355081105329,108.370629216,-0.563300459542
6.20572880678,0,0,-0.000167248231599,-0.355557505178,-0.00016720861466,-0.360025629929,108.370624471,-0.571144523534
6.29214610961,0,8.14221998455e-013,-0.000171938570601,-0.360508658565,-0.000171897842621,-0.365039003774,108.370619592,-0.579097814219
6.37976680861,0,0,-0.000176760443623,-0.365528753284,-0.000176718573435,-0.370122185398,108.370614576,-0.587161851866
6.46860766155,0,0,-0.000181717539201,-0.370618749138,-0.000181674494771,-0.375276146666,108.37060942,-0.595338178936
6.55868565957,0,0,-0.000186813649298,-0.375779619285,-0.000186769397705,-0.380501872972,108.370604119,-0.603628359451
6.65001803043,0,-8.14221998455e-013,-0.000192052672203,-0.381012350427,-0.000192007179581,-0.385800363421,108.37059867,-0.612033976563
6.74262224178,0,0,-0.000197438615515,-0.386317942991,-0.000197391847065,-0.391172631018,108.370593067,-0.620556639424
6.83651600451,0,0,-0.000202975599201,-0.39169741133,-0.000202927519141,-0.396619702867,108.370587308,-0.629197977072
6.93171727616,0,0,-0.00020866785875,-0.397151783907,-0.000208618430301,-0.40214262036,108.370581387,-0.637959642431
7.02824426431,0,0,-0.000214519748418,-0.402682103495,-0.000214468933763,-0.40774243938,108.3705753,-0.646843309175
7.12611543011,0,0,-0.000220535744542,-0.408289427376,-0.000220483504803,-0.413420230501,108.370569042,-0.655850677383
7.22534949179,0,0,-0.00022672044898,-0.413974827542,-0.000226666744187,-0.419177079192,108.370562609,-0.664983468625
7.32596542822,0,0,-0.000233078592613,-0.419739390898,-0.000233023381687,-0.425014086023,108.370555995,-0.674243429871
7.42798248256,0,0,-0.00023961503898,-0.425584219471,-0.000239558279682,-0.430932366876,108.370549196,-0.683632331275
7.53142016597,0,0,-0.000246334787977,-0.43151043062,-0.000246276436876,-0.436933053158,108.370542206,-0.693151967507
7.63629826128,0,0,-0.000253242979697,-0.437519157248,-0.000253182992151,-0.443017292015,108.370535021,-0.702804158926
7.74263682681,0,0,-0.000260344898346,-0.443611548016,-0.000260283228469,-0.449186246551,108.370527633,-0.712590751175
7.8504562002,0,0,-0.000267645976295,-0.449788767566,-0.000267582576905,-0.455441096051,108.370520039,-0.72251361561
7.95977700231,0,0,-0.000275151798224,-0.456051996739,-0.000275086620812,-0.461783036202,108.370512232,-0.732574649687
8.07062014115,0,0,-0.000282868105395,-0.462402432802,-0.0002828011001,-0.468213279326,108.370504205,-0.742775776662
8.18300681587,0,0,-0.00029080080004,-0.468841289675,-0.000290731915601,-0.474733054606,108.370495954,-0.753118946808
8.29695852083,0,0,-0.000298955949879,-0.475369798163,-0.0002988851336,-0.481343608322,108.370487471,-0.763606137081
8.41249704974,0,0,-0.000307339792746,-0.481989206188,-0.00030726699044,-0.488046204089,108.37047875,-0.774239353782
8.52964449974,0,8.14221998455e-013,-0.000315958741366,-0.48870077903,-0.000315883897339,-0.494842123096,108.370469785,-0.785020629323
8.64842327573,0,0,-0.000324819388262,-0.495505799566,-0.000324742445252,-0.501732664352,108.370460568,-0.795952024218
8.76885609459,0,0,-0.000333928510781,-0.502405568512,-0.000333849409926,-0.508719144928,108.370451093,-0.807035629602
8.89096598953,0,0,-0.000343293076283,-0.509401404673,-0.000343211757066,-0.515802900216,108.370441352,-0.818273562845
9.01477631452,0,0,-0.000352920247464,-0.516494645196,-0.000352836647676,-0.522985284173,108.370431338,-0.829667974234
9.14031074876,0,-8.14221998455e-013,-0.000362817387836,-0.523686645818,-0.000362731443508,-0.53026766959,108.370421043,-0.841221041282
9.26759330115,0,0,-0.000372992067346,-0.530978781129,-0.000372903712733,-0.537651448339,108.37041046,-0.852934972641
9.39664831495,0,0,-0.00038345206817,-0.538372444832,-0.000383361235675,-0.545138031654,108.37039958,-0.864812007285
9.52750047243,0,-8.14221998455e-013,-0.00039420539065,-0.545869050008,-0.000394112010776,-0.552728850385,108.370388394,-0.876854416292
9.66017479952,0,0,-0.00040526025942,-0.553470029381,-0.000405164260732,-0.560425355275,108.370376895,-0.889064502051
9.7946966707,0,0,-0.000416625129691,-0.561176835598,-0.000416526438751,-0.568229017241,108.370365073,-0.901444598157
9.93109181375,0,0,-0.000428308693701,-0.568990941499,-0.000428207234999,-0.576141327647,108.37035292,-0.913997071245
10.0693863148,0,-4.07110999227e-013,-0.000440319887364,-0.576913840397,-0.00044021558328,-0.584163798587,108.370340427,-0.926724320845
10.2096066231,0,4.07110999227e-013,-0.00045266789711,-0.584947046361,-0.00045256066785,-0.592297963175,108.370327582,-0.939628780556
10.3517795563,0,0,-0.00046536216688,-0.593092094512,-0.0004652519304,-0.60054537584,108.370314378,-0.952712916178
10.4959323056,0,0,-0.000478412405365,-0.601350541301,-0.000478299077337,-0.60890761261,108.370300803,-0.965979229847
10.6420924406,0,0,-0.000491828593413,-0.609723964813,-0.000491712087131,-0.617386271422,108.370286848,-0.979430256482
10.7902879152,0,0,-0.000505620991657,-0.618213965066,-0.000505501217979,-0.625982972419,108.370272501,-0.993068567296
10.9405470721,0,0,-0.00051980014835,-0.626822164313,-0.000519677015655,-0.63469935826,108.370257752,-1.00689676974
11.092898649,0,0,-0.000534376907436,-0.635550207347,-0.000534250321519,-0.643537094433,108.37024259,-1.02091750645
11.2473717836,0,0,-0.000549362416824,-0.64439976182,-0.000549232280842,-0.652497869565,108.370227002,-1.03513345747
11.4039960197,0,0,-0.000564768136902,-0.653372518551,-0.000564634351283,-0.661583395749,108.370210978,-1.04954734036
11.5628013121,0,0,-0.000580605849305,-0.662470191853,-0.000580468311711,-0.670795408864,108.370194503,-1.06416190968
11.7238180329,0,0,-0.0005968876659,-0.671694519855,-0.000596746271099,-0.680135668907,108.370177567,-1.07897995818
11.8870769771,0,0,-0.000613626038047,-0.681047264828,-0.000613480677865,-0.689605960324,108.370160156,-1.09400431902
12.0526093687,0,4.07110999227e-013,-0.000630833766105,-0.690530213527,-0.000630684329338,-0.699208092348,108.370142257,-1.10923786321
12.2204468663,0,0,-0.000648524009211,-0.700145177523,-0.000648370381528,-0.708943899345,108.370123856,-1.12468350191
12.3906215695,0,0,-0.00066671029533,-0.709893993545,-0.000666552359201,-0.718815241156,108.370104939,-1.14034418703
12.5631660247,0,4.07110999227e-013,-0.000685406531579,-0.719778523831,-0.000685244166176,-0.728824003454,108.370085491,-1.15622291141
12.7381132319,0,0,-0.000704627014862,-0.729800656483,-0.000704460095961,-0.738972098098,108.370065498,-1.17232271042
12.9154966501,0,0,-0.000724386442775,-0.739962305815,-0.000724214842675,-0.749261463495,108.370044945,-1.18864665937
13.0953502048,0,0,-0.000744699924831,-0.750265412722,-0.000744523512252,-0.759694064966,108.370023815,-1.20519787886
13.2777082936,0,0,-0.000765582994004,-0.760711945047,-0.000765401633991,-0.770271895118,108.370002093,-1.22197953134
13.462605793,0,0,-0.000787051618575,-0.771303897948,-0.000786865172362,-0.780996974223,108.369979761,-1.23899482316
13.6500780655,0,4.07110999227e-013,-0.000809122214339,-0.782043294278,-0.000808930539296,-0.791871350594,108.369956804,-1.25624700623
13.8401609657,0,4.07110999227e-013,-0.000831811657127,-0.792932184969,-0.000831614606611,-0.802897100977,108.369933203,-1.27373937694
14.0328908479,0,0,-0.000855137295686,-0.803972649414,-0.000854934718941,-0.814076330942,108.36990894,-1.29147527778
14.2283045721,0,0,-0.00087911696493,-0.815166795861,-0.00087890870697,-0.825411175275,108.369883996,-1.30945809683
14.4264395122,0,0,-0.000903768999549,-0.826516761814,-0.00090355490105,-0.83690379839,108.369858354,-1.32769127062
14.627333562,0,0,-0.000929112248,-0.838024714431,-0.000928892145165,-0.848556394729,108.369831992,-1.3461782824
14.8310251434,0,4.07110999227e-013,-0.000955166086894,-0.849692850937,-0.000954939811331,-0.860371189179,108.369804891,-1.36492266456
15.037553213,0,0,-0.000981950435785,-0.861523399034,-0.000981717814397,-0.872350437492,108.36977703,-1.38392799778
15.2469572702,0,0,-0.00100948577236,-0.873518617321,-0.00100924662716,-0.884496426707,108.369748388,-1.40319791309
15.4592773642,0,0,-0.00103779314809,-0.885680795722,-0.00103754729613,-0.896811475581,108.369718943,-1.42273609145
15.6745541021,0,0,-0.00106689420424,-0.898012255912,-0.00106664145743,-0.90929793503,108.369688673,-1.44254626538
15.8928286562,0,0,-0.00109681118844,-0.910515351759,-0.0010965513534,-0.921958188563,108.369657553,-1.46263221941
16.1141427725,0,0,-0.00112756697161,-0.923192469762,-0.00112729984957,-0.934794652736,108.369625561,-1.48299778974
16.3385387781,0,0,-0.00115918506542,-0.936046029499,-0.00115891045202,-0.947809777606,108.369592673,-1.50364686671
16.5660595895,0,0,-0.00119168964025,-0.949078484087,-0.00119140732538,-0.961006047186,108.369558862,-1.52458339444
16.7967487209,0,0,-0.00122510554355,-0.962292320635,-0.00122481531124,-0.974385979916,108.369524103,-1.54581137141
17.0306502925,0,0,-0.00125945831889,-0.975690060713,-0.0012591599471,-0.987952129134,108.369488369,-1.5673348521
17.2678090388,0,0,-0.00129477422534,-0.989274260828,-0.00129446748579,-1.00170708356,108.369451634,-1.58915794678
17.5082703174,0,0,-0.00133108025756,-1.0030475129,-0.00133076491558,-1.01565346776,108.369413869,-1.61128482387
17.7520801172,0,4.07110999227e-013,-0.00136840416633,-1.01701244474,-0.00136807998066,-1.02979394266,108.369375045,-1.63371970805
17.9992850678,0,0,-0.00140677447973,-1.03117172056,-0.00140644120237,-1.04413120606,108.369335132,-1.65646688402
18.2499324482,0,0,-0.0014462205249,-1.04552804145,-0.00144587790086,-1.05866799307,108.369294101,-1.67953069469
18.5040701954,0,0,-0.00148677245035,-1.0600841459,-0.00148642021752,-1.07340707671,108.369251919,-1.70291554485
18.7617469144,0,0,-0.00152846124896,-1.07484281031,-0.00152809913784,-1.08835126837,108.369208555,-1.72662589821
19.0230118867,0,0,-0.00157131878159,-1.08980684947,-0.00157094651517,-1.10350341833,108.369163975,-1.75066628262
19.2879150802,0,0,-0.00161537780135,-1.10497911717,-0.00161499509482,-1.11886641633,108.369118145,-1.77504128722
19.5565071587,0,0,-0.00166067197857,-1.12036250662,-0.00166027853913,-1.1344431921,108.36907103,-1.79975556552
19.8288394913,0,0,-0.00170723592642,-1.1359599511,-0.00170683145308,-1.15023671586,108.369022594,-1.82481383552
20.1049641626,0,-2.03555499614e-013,-0.00175510522726,-1.15177442442,-0.00175468941058,-1.16624999896,108.368972801,-1.85022087986
20.3849339825,0,0,-0.0018043164598,-1.16780894151,-0.00180388898165,-1.18248609434,108.368921612,-1.87598154865
20.6688024963,0,0,-0.00185490722687,-1.18406655899,-0.00185446776021,-1.19894809716,108.368868987,-1.90210075809
20.9566239948,0,-2.03555499614e-013,-0.00190691618411,-1.20055037572,-0.00190646439272,-1.21563914539,108.368814888,-1.92858349384
21.248453525,0,0,-0.00196038306934,-1.21726353336,-0.00195991860758,-1.23256242031,108.368759272,-1.95543480929
21.5443469003,0,0,-0.00201534873287,-1.23420921699,-0.00201487124541,-1.24972114719,108.368702096,-1.98265982865
21.8443607115,0,0,-0.00207185516851,-1.25139065568,-0.00207136429004,-1.26711859584,108.368643319,-2.0102637473
22.1485523373,0,2.03555499614e-013,-0.00212994554558,-1.26881112308,-0.00212944090056,-1.28475808122,108.368582893,-2.03825183172
22.4569799554,0,0,-0.00218966424173,-1.28647393802,-0.00218914544407,-1.30264296407,108.368520774,-2.0666294222
22.7697025538,0,-2.03555499614e-013,-0.00225105687669,-1.30438246516,-0.00225052352949,-1.3207766515,108.368456913,-2.09540193251
23.0867799419,0,0,-0.00231417034695,-1.32254011557,-0.00231362204217,-1.33916259765,108.368391262,-2.12457485122
23.4082727618,0,0,-0.00237905286145,-1.34095034737,-0.0023784891796,-1.35780430431,108.368323772,-2.15415374367
23.7342425002,0,0,-0.00244575397822,-1.35961666639,-0.00244517448806,-1.37670532156,108.368254389,-2.18414425135
24.0647515002,0,0,-0.00251432464203,-1.37854262676,-0.00251372890023,-1.39586924843,108.368183062,-2.2145520945
24.3998629726,0,0,-0.00258481722312,-1.39773183163,-0.00258420477391,-1.41529973358,108.368109735,-2.24538307182
24.7396410089,0,0,-0.002657285557,-1.41718793377,-0.00265665593181,-1.43500047594,108.368034353,-2.27664306301
25.0841505928,0,0,-0.00273178498532,-1.43691463629,-0.00273113770245,-1.45497522539,108.367956859,-2.30833802859
25.433457613,0,0,-0.00280837239794,-1.45691569329,-0.00280770696221,-1.47522778347,108.367877192,-2.34047401148
25.7876288759,0,0,-0.0028871062761,-1.47719491053,-0.00288642217839,-1.49576200405,108.367795293,-2.37305713847
26.146732118,0,0,-0.00296804673681,-1.49775614616,-0.00296734345377,-1.51658179405,108.367711098,-2.40609362082
26.5108360191,0,0,-0.00305125557854,-1.51860331141,-0.00305053257211,-1.53769111414,108.367624543,-2.43958975543
